,Home,winningTeam,winningScore,losingTeam,losingScore,Pace_Home,Pace_AWAY,FG_PpercentHome,FG_PpercentAWAY,TOV_Home,TOV_AWAY,ORB_Home,ORB_AWAY,FT_Rate_Home,FT_Rate_AWAY,Off_Rat_Home,Off_Rat_AWAY,date
0,Toronto,Charlotte,114,Toronto,104,105.8,105.8,.464,.619,13.3,24.1,23.2,19.5,.156,.188,98.3,107.8,2021-03-13
0,Dallas,Dallas,116,Denver,103,89.5,89.5,.593,.500,7.9,8.4,29.3,24.5,.163,.144,129.7,115.1,2021-03-13
0,Portland,Portland,125,Minnesota,121,99.5,99.5,.556,.570,7.3,15.3,15.9,41.3,.292,.267,125.6,121.6,2021-03-13
0,New York,New York,119,Oklahoma City,97,96.9,96.9,.560,.539,9.0,17.4,25.5,13.2,.187,.197,122.8,100.1,2021-03-13
0,Indiana,Indiana,122,Phoenix,111,101.5,101.5,.603,.538,13.5,14.0,23.1,21.7,.195,.143,120.2,109.4,2021-03-13
0,Milwaukee,Milwaukee,125,Washington,119,111.0,111.0,.520,.543,14.1,12.6,27.1,12.0,.222,.181,112.6,107.2,2021-03-13
0,New York,Brooklyn,117,New York,112,96.1,96.1,.484,.658,7.2,14.9,25.5,10.0,.250,.224,116.6,121.8,2021-03-15
0,Sacramento,Charlotte,122,Sacramento,116,100.1,100.1,.610,.543,9.7,7.1,10.0,20.0,.128,.213,115.9,121.8,2021-03-15
0,LA Clippers,LA Clippers,109,Dallas,99,89.7,89.7,.581,.601,9.0,14.7,23.7,9.8,.105,.051,121.6,110.4,2021-03-15
0,Indiana,Denver,121,Indiana,106,94.3,94.3,.528,.541,10.3,8.7,21.3,37.0,.122,.165,112.4,128.3,2021-03-15
0,San Antonio,San Antonio,109,Detroit,99,93.8,93.8,.639,.512,19.8,7.8,27.8,18.6,.036,.169,116.2,105.6,2021-03-15
0,LA Lakers,LA Lakers,128,Golden State,97,100.4,100.4,.699,.513,17.6,19.7,25.0,18.8,.244,.203,127.5,96.6,2021-03-15
0,Memphis,Phoenix,122,Memphis,99,97.4,97.4,.466,.639,9.2,13.3,21.3,14.7,.207,.193,101.7,125.3,2021-03-15
0,Milwaukee,Milwaukee,133,Washington,122,107.9,107.9,.612,.598,13.5,12.5,22.5,5.1,.191,.207,123.3,113.1,2021-03-15
0,Utah,Utah,117,Boston,109,93.1,93.1,.594,.541,14.2,11.5,25.6,36.4,.275,.031,125.7,117.1,2021-03-16
0,Oklahoma City,Chicago,123,Oklahoma City,102,97.4,97.4,.506,.574,15.1,9.7,30.2,28.6,.122,.160,104.7,126.3,2021-03-16
0,Atlanta,Atlanta,119,Houston,107,93.4,93.4,.610,.551,11.4,12.2,25.0,25.6,.163,.114,127.4,114.6,2021-03-16
0,Minnesota,LA Lakers,137,Minnesota,121,101.0,101.0,.583,.649,10.7,11.6,19.5,27.8,.178,.276,119.8,135.6,2021-03-16
0,Cleveland,Miami,113,Cleveland,98,89.4,89.4,.512,.553,13.2,12.1,31.9,37.2,.116,.224,109.6,126.4,2021-03-16
0,New York,Philadelphia,99,New York,96,95.1,95.1,.488,.472,11.4,10.1,19.1,24.0,.167,.156,101.0,104.1,2021-03-16
0,New Orleans,Portland,125,New Orleans,124,99.1,99.1,.614,.644,14.2,16.4,26.3,11.4,.182,.425,125.1,126.1,2021-03-16
0,San Antonio,San Antonio,106,Chicago,99,95.6,95.6,.472,.500,8.1,15.2,26.0,29.8,.247,.088,110.9,103.6,2021-03-17
0,Boston,Cleveland,117,Boston,110,94.9,94.9,.511,.608,10.6,14.5,31.3,21.9,.227,.365,115.9,123.3,2021-03-17
0,LA Clippers,Dallas,105,LA Clippers,89,94.7,94.7,.472,.601,11.4,17.6,17.8,17.1,.068,.127,94.0,110.9,2021-03-17
0,Charlotte,Denver,129,Charlotte,104,100.9,100.9,.525,.667,15.6,13.5,14.9,23.5,.250,.100,103.1,127.8,2021-03-17
0,Toronto,Detroit,116,Toronto,112,95.3,95.3,.500,.587,8.2,18.3,19.6,39.4,.302,.373,117.6,121.8,2021-03-17
0,Golden State,Golden State,108,Houston,94,102.0,102.0,.544,.456,11.2,14.1,13.0,16.0,.111,.263,105.9,92.2,2021-03-17
0,Brooklyn,Brooklyn,124,Indiana,115,104.2,104.2,.534,.565,13.3,14.4,33.3,10.3,.356,.238,119.0,110.3,2021-03-17
0,Miami,Memphis,89,Miami,85,95.6,95.6,.404,.412,9.4,8.6,16.0,15.7,.146,.224,88.9,93.1,2021-03-17
0,Milwaukee,Milwaukee,109,Philadelphia,105,106.8,106.8,.450,.459,16.5,15.1,20.7,22.0,.178,.046,92.4,89.0,2021-03-17
0,Sacramento,Sacramento,121,Washington,119,108.0,108.0,.495,.511,6.9,12.4,12.5,23.8,.312,.245,112.0,110.2,2021-03-17
0,Oklahoma City,Atlanta,116,Oklahoma City,93,97.1,97.1,.435,.603,8.3,13.1,20.0,18.2,.129,.126,95.8,119.5,2021-03-18
0,Charlotte,LA Lakers,116,Charlotte,105,100.5,100.5,.560,.549,17.1,9.8,17.8,23.4,.145,.163,104.5,115.4,2021-03-18
0,Orlando,New York,94,Orlando,93,90.7,90.7,.488,.512,10.1,7.2,17.4,10.9,.159,.070,102.6,103.7,2021-03-18
0,Minnesota,Minnesota,123,Phoenix,119,105.6,105.6,.532,.618,10.0,19.1,22.4,25.0,.258,.165,116.5,112.7,2021-03-18
0,New Orleans,Portland,101,New Orleans,93,93.3,93.3,.458,.460,11.3,11.7,21.7,29.2,.205,.241,99.7,108.3,2021-03-18
0,Utah,Washington,131,Utah,122,108.8,108.8,.552,.587,12.9,11.2,23.4,16.3,.167,.349,112.1,120.4,2021-03-18
0,Sacramento,Sacramento,107,Boston,96,93.5,93.5,.531,.495,13.2,13.0,25.0,26.1,.259,.066,114.5,102.7,2021-03-19
0,San Antonio,San Antonio,116,Cleveland,110,96.1,96.1,.506,.478,11.3,8.8,34.7,30.6,.307,.281,120.7,114.5,2021-03-19
0,Chicago,Denver,131,Chicago,127,95.3,95.3,.617,.604,13.8,11.2,20.9,21.4,.178,.231,120.7,124.5,2021-03-19
0,Detroit,Detroit,113,Houston,100,97.0,97.0,.518,.494,11.8,12.0,27.9,15.9,.294,.148,116.5,103.1,2021-03-19
0,Golden State,Golden State,116,Memphis,103,102.4,102.4,.566,.512,11.6,17.7,17.8,20.5,.143,.202,113.3,100.6,2021-03-19
0,Indiana,Indiana,137,Miami,110,101.0,101.0,.697,.495,14.1,9.8,25.7,20.8,.146,.207,135.6,108.9,2021-03-19
0,Brooklyn,Orlando,121,Brooklyn,113,98.8,98.8,.527,.637,7.3,15.5,20.0,21.1,.187,.167,114.3,122.4,2021-03-19
0,Minnesota,Phoenix,113,Minnesota,101,101.7,101.7,.551,.581,17.9,16.1,12.8,15.0,.177,.151,99.3,111.1,2021-03-19
0,Dallas,Portland,125,Dallas,119,91.9,91.9,.660,.591,12.2,5.6,14.3,27.7,.148,.161,129.5,136.0,2021-03-19
0,Utah,Utah,115,Toronto,112,94.2,94.2,.541,.608,12.4,10.1,24.3,7.1,.473,.133,122.1,119.0,2021-03-19
0,Charlotte,LA Clippers,125,Charlotte,98,91.7,91.7,.481,.593,13.2,8.6,28.3,25.7,.263,.267,106.9,136.4,2021-03-20
0,Atlanta,Atlanta,99,LA Lakers,94,91.8,91.8,.464,.469,7.3,14.9,29.1,28.3,.082,.222,107.8,102.4,2021-03-20
0,Golden State,Memphis,111,Golden State,103,105.2,105.2,.417,.442,9.5,9.9,13.0,25.0,.311,.284,98.0,105.6,2021-03-20
0,San Antonio,Milwaukee,120,San Antonio,113,103.2,103.2,.542,.565,8.2,9.9,10.4,14.3,.094,.174,109.5,116.3,2021-03-20
0,Sacramento,Philadelphia,129,Sacramento,105,98.8,98.8,.518,.622,7.6,9.2,8.5,23.7,.200,.256,106.3,130.6,2021-03-20
0,Orlando,Boston,112,Orlando,96,91.7,91.7,.446,.585,5.8,8.9,19.1,16.7,.250,.102,104.7,122.1,2021-03-21
0,Washington,Brooklyn,113,Washington,106,94.3,94.3,.576,.539,17.9,6.6,28.6,23.3,.190,.178,112.4,119.8,2021-03-21
0,Toronto,Cleveland,116,Toronto,105,106.3,106.3,.468,.617,11.9,22.5,16.1,20.0,.168,.273,98.7,109.1,2021-03-21
0,New Orleans,New Orleans,113,Denver,108,96.2,96.2,.529,.568,14.0,14.0,34.1,24.4,.271,.091,117.4,112.2,2021-03-21
0,Chicago,Chicago,100,Detroit,86,95.2,95.2,.550,.415,17.3,13.1,23.7,15.7,.150,.220,105.1,90.4,2021-03-21
0,Oklahoma City,Oklahoma City,114,Houston,112,97.1,97.1,.533,.582,13.6,15.0,38.8,19.5,.187,.253,117.5,115.4,2021-03-21
0,Indiana,Indiana,109,Miami,106,94.1,94.1,.464,.448,11.6,11.6,25.5,26.0,.184,.196,105.0,102.1,2021-03-21
0,Philadelphia,Philadelphia,101,New York,100,90.8,90.8,.530,.494,17.1,14.8,20.5,26.5,.171,.148,100.7,99.7,2021-03-21
0,LA Lakers,Phoenix,111,LA Lakers,94,97.8,97.8,.441,.534,10.2,9.3,14.3,20.9,.224,.207,96.1,113.5,2021-03-21
0,Dallas,Dallas,132,Portland,92,93.2,93.2,.669,.433,9.5,5.8,25.0,17.0,.198,.169,141.6,98.7,2021-03-21
0,Utah,Utah,120,Chicago,95,96.3,96.3,.582,.438,8.4,11.4,22.2,28.0,.141,.115,124.6,98.7,2021-03-22
0,Sacramento,Sacramento,119,Cleveland,105,100.4,100.4,.617,.448,14.4,7.0,25.6,20.4,.089,.198,118.6,104.6,2021-03-22
0,Toronto,Houston,117,Toronto,99,99.0,99.0,.483,.533,12.0,9.8,17.8,21.7,.172,.233,100.0,118.1,2021-03-22
0,Atlanta,LA Clippers,119,Atlanta,110,92.0,92.0,.516,.594,6.4,7.9,29.4,19.5,.126,.212,119.5,129.3,2021-03-22
0,Boston,Memphis,132,Boston,126,96.9,96.9,.617,.555,10.7,7.9,11.9,30.9,.167,.091,117.8,123.4,2021-03-22
0,Indiana,Milwaukee,140,Indiana,113,107.0,107.0,.459,.691,4.9,13.0,19.0,21.6,.099,.106,105.6,130.9,2021-03-22
0,Oklahoma City,Oklahoma City,112,Minnesota,103,96.1,96.1,.592,.489,13.3,10.7,22.5,22.4,.103,.141,116.6,107.2,2021-03-22
0,Charlotte,Charlotte,100,San Antonio,97,92.6,92.6,.494,.532,10.8,14.1,17.5,13.2,.247,.179,107.9,104.7,2021-03-22
0,Philadelphia,Philadelphia,108,Golden State,98,98.0,98.0,.494,.482,11.4,10.4,28.9,13.6,.267,.217,110.2,100.0,2021-03-23
0,Phoenix,Phoenix,110,Miami,100,88.9,88.9,.560,.494,5.9,12.2,19.5,35.4,.088,.174,123.7,112.5,2021-03-23
0,LA Lakers,New Orleans,128,LA Lakers,111,101.9,101.9,.529,.578,11.7,11.4,12.5,28.2,.247,.267,108.9,125.6,2021-03-23
0,Washington,New York,131,Washington,113,99.4,99.4,.538,.598,14.5,8.9,18.9,27.9,.354,.228,113.6,131.7,2021-03-23
0,Denver,Denver,110,Orlando,99,93.7,93.7,.538,.506,9.4,12.1,31.7,18.8,.132,.114,117.4,105.7,2021-03-23
0,Brooklyn,Brooklyn,116,Portland,112,93.2,93.2,.546,.506,7.5,7.4,24.4,26.0,.241,.233,124.4,120.1,2021-03-23
0,Cleveland,Cleveland,103,Chicago,94,92.4,92.4,.516,.494,9.4,14.4,25.5,22.7,.087,.145,111.5,101.8,2021-03-24
0,Charlotte,Charlotte,122,Houston,97,91.7,91.7,.625,.477,12.3,5.9,25.6,20.0,.275,.174,133.1,105.8,2021-03-24
0,Detroit,Indiana,116,Detroit,111,99.2,99.2,.596,.541,14.1,8.8,16.1,23.4,.145,.113,111.9,116.9,2021-03-24
0,Boston,Milwaukee,121,Boston,119,98.9,98.9,.580,.594,10.9,13.9,21.4,31.0,.106,.156,120.3,122.3,2021-03-24
0,Dallas,Dallas,128,Minnesota,108,101.2,101.2,.566,.512,8.4,11.0,31.1,13.3,.162,.233,126.5,106.7,2021-03-24
0,Memphis,Memphis,116,Oklahoma City,107,105.6,105.6,.530,.505,14.0,12.0,28.6,17.6,.111,.116,109.8,101.3,2021-03-24
0,Phoenix,Orlando,112,Phoenix,111,97.3,97.3,.506,.539,7.4,10.1,20.0,19.6,.222,.167,114.1,115.1,2021-03-24
0,Atlanta,Sacramento,110,Atlanta,108,95.1,95.1,.524,.536,12.0,14.6,26.8,27.9,.224,.238,113.5,115.6,2021-03-24
0,LA Clippers,LA Clippers,134,San Antonio,101,102.3,102.3,.653,.500,7.3,14.6,12.8,13.3,.216,.188,130.9,98.7,2021-03-24
0,Denver,Toronto,135,Denver,111,96.3,96.3,.490,.640,9.4,8.3,32.1,23.7,.153,.236,115.2,140.1,2021-03-24
0,Brooklyn,Utah,118,Brooklyn,88,96.0,96.0,.397,.577,8.0,10.2,22.4,23.9,.113,.143,91.7,123.0,2021-03-24
0,Philadelphia,Philadelphia,109,LA Lakers,101,101.9,101.9,.594,.494,18.3,17.8,16.7,17.9,.175,.308,106.9,99.1,2021-03-25
0,Portland,Portland,125,Miami,122,96.2,96.2,.587,.655,9.1,10.9,22.7,14.3,.185,.143,129.9,126.8,2021-03-25
0,Washington,New York,106,Washington,102,102.3,102.3,.513,.403,15.2,10.4,17.8,32.1,.250,.333,99.7,103.7,2021-03-25
0,Golden State,Sacramento,141,Golden State,119,97.0,97.0,.608,.702,11.4,5.8,17.5,13.9,.136,.180,122.7,145.4,2021-03-25
0,LA Clippers,LA Clippers,98,San Antonio,85,90.0,90.0,.455,.451,7.6,7.4,27.5,4.4,.191,.134,108.9,94.5,2021-03-25
0,Miami,Charlotte,110,Miami,105,95.2,95.2,.546,.608,9.5,15.5,20.0,16.7,.115,.177,110.3,115.5,2021-03-26
0,Indiana,Indiana,109,Dallas,94,94.1,94.1,.552,.453,9.5,12.9,26.5,29.4,.149,.084,115.8,99.9,2021-03-26
0,Brooklyn,Brooklyn,113,Detroit,111,91.5,91.5,.518,.527,9.2,8.8,35.6,17.5,.310,.466,123.5,121.3,2021-03-26
0,Atlanta,Atlanta,124,Golden State,108,95.4,95.4,.625,.570,9.6,11.7,22.2,11.9,.226,.228,129.9,113.2,2021-03-26
0,Cleveland,LA Lakers,100,Cleveland,86,100.6,100.6,.419,.526,18.5,20.5,21.7,25.0,.238,.231,85.5,99.5,2021-03-26
0,Boston,Boston,122,Milwaukee,114,100.1,100.1,.614,.540,12.8,13.4,19.5,30.8,.159,.071,121.8,113.8,2021-03-26
0,Houston,Minnesota,107,Houston,101,103.2,103.2,.523,.427,17.0,7.3,16.3,25.9,.115,.184,97.9,103.7,2021-03-26
0,Denver,Denver,113,New Orleans,108,90.4,90.4,.581,.577,7.7,12.1,26.2,19.4,.054,.231,125.0,119.4,2021-03-26
0,Portland,Portland,112,Orlando,105,98.8,98.8,.576,.505,14.5,10.5,25.6,23.4,.165,.095,113.4,106.3,2021-03-26
0,Phoenix,Phoenix,104,Toronto,100,96.4,96.4,.528,.478,12.2,9.3,22.5,15.6,.100,.156,107.8,103.7,2021-03-26
0,Memphis,Utah,117,Memphis,114,96.3,96.3,.515,.520,5.4,6.2,24.5,28.0,.144,.153,118.4,121.5,2021-03-26
0,Philadelphia,LA Clippers,122,Philadelphia,112,97.7,97.7,.571,.594,14.9,11.0,21.6,23.1,.312,.247,114.7,124.9,2021-03-27
0,New York,New York,102,Milwaukee,96,93.5,93.5,.516,.494,12.7,14.5,26.7,31.9,.065,.115,109.1,102.6,2021-03-27
0,Houston,Houston,129,Minnesota,107,96.2,96.2,.641,.500,10.9,10.2,25.0,24.4,.120,.259,134.1,111.2,2021-03-27
0,Dallas,New Orleans,112,Dallas,103,88.9,88.9,.506,.574,7.0,6.0,22.7,22.2,.229,.235,115.9,126.0,2021-03-27
0,Boston,Boston,111,Oklahoma City,94,100.5,100.5,.521,.476,10.5,14.6,20.0,19.2,.115,.181,110.5,93.5,2021-03-27
0,Cleveland,Sacramento,100,Cleveland,98,93.8,93.8,.494,.556,6.9,17.3,15.9,19.4,.179,.138,104.4,106.6,2021-03-27
0,Chicago,San Antonio,120,Chicago,104,102.5,102.5,.474,.600,12.0,9.3,22.9,9.8,.147,.212,101.4,117.0,2021-03-27
0,Memphis,Utah,126,Memphis,110,105.7,105.7,.448,.603,11.3,17.2,29.1,29.5,.237,.163,104.1,119.2,2021-03-27
0,Detroit,Washington,106,Detroit,92,103.9,103.9,.447,.533,16.9,15.9,14.6,16.3,.188,.099,88.5,102.0,2021-03-27
0,Phoenix,Phoenix,101,Charlotte,97,86.9,86.9,.396,.476,11.4,17.4,36.8,35.6,.260,.188,105.2,101.1,2021-03-28
0,Atlanta,Denver,126,Atlanta,102,93.1,93.1,.553,.625,11.4,9.2,5.6,34.1,.237,.120,109.6,135.4,2021-03-28
0,Orlando,LA Lakers,96,Orlando,93,94.5,94.5,.449,.482,9.5,11.5,18.5,16.3,.159,.207,98.5,101.6,2021-03-28
0,Portland,Portland,122,Toronto,117,99.0,99.0,.526,.529,6.9,10.6,28.3,26.1,.206,.287,123.2,118.2,2021-03-28
0,New Orleans,New Orleans,115,Boston,109,100.5,100.5,.598,.505,12.8,12.1,19.0,23.5,.207,.161,114.5,108.5,2021-03-29
0,Minnesota,Brooklyn,112,Minnesota,107,103.2,103.2,.456,.529,12.0,12.7,28.3,17.1,.126,.259,103.6,108.5,2021-03-29
0,Toronto,Detroit,118,Toronto,104,96.9,96.9,.471,.607,11.7,16.7,24.4,24.3,.267,.360,107.3,121.8,2021-03-29
0,Chicago,Golden State,116,Chicago,102,97.9,97.9,.560,.587,17.6,12.7,21.6,24.4,.095,.087,104.2,118.5,2021-03-29
0,Memphis,Memphis,120,Houston,110,103.2,103.2,.606,.484,14.3,10.4,17.9,20.0,.200,.202,116.3,106.6,2021-03-29
0,Milwaukee,LA Clippers,129,Milwaukee,105,95.5,95.5,.537,.637,11.7,10.8,13.2,32.5,.222,.084,109.9,135.0,2021-03-29
0,Miami,Miami,98,New York,88,92.5,92.5,.488,.475,11.4,12.8,25.5,14.6,.163,.150,105.9,95.1,2021-03-29
0,Dallas,Dallas,127,Oklahoma City,106,100.3,100.3,.615,.525,7.3,14.3,17.8,22.2,.094,.259,126.6,105.7,2021-03-29
0,Sacramento,Sacramento,132,San Antonio,115,95.8,95.8,.667,.559,5.9,10.0,12.1,26.7,.238,.118,137.7,120.0,2021-03-29
0,Cleveland,Utah,114,Cleveland,75,93.0,93.0,.392,.579,10.0,11.5,11.5,20.9,.120,.232,80.6,122.5,2021-03-29
0,Indiana,Washington,132,Indiana,124,111.8,111.8,.538,.606,11.5,14.4,14.0,28.6,.258,.121,110.9,118.1,2021-03-29
0,Philadelphia,Denver,104,Philadelphia,95,95.4,95.4,.494,.556,11.0,18.4,10.6,23.7,.171,.173,99.6,109.0,2021-03-30
0,Orlando,Orlando,103,LA Clippers,96,92.9,92.9,.440,.483,7.2,13.0,29.4,25.5,.239,.112,110.9,103.3,2021-03-30
0,Atlanta,Phoenix,117,Atlanta,110,94.9,94.9,.559,.580,6.9,11.9,13.6,26.8,.176,.170,115.9,123.3,2021-03-30
0,Charlotte,Charlotte,114,Washington,104,101.7,101.7,.544,.460,12.5,10.9,20.0,26.8,.178,.120,112.1,102.3,2021-03-30
0,Dallas,Dallas,113,Boston,108,100.0,100.0,.617,.473,15.4,8.0,12.5,17.0,.234,.202,113.0,108.0,2021-03-31
0,Houston,Brooklyn,120,Houston,108,93.4,93.4,.583,.561,12.8,10.1,15.4,32.4,.218,.211,115.6,128.5,2021-03-31
0,Portland,Portland,124,Detroit,101,100.7,100.7,.610,.517,12.2,14.6,16.2,11.9,.293,.140,123.1,100.3,2021-03-31
0,Miami,Miami,92,Indiana,87,90.5,90.5,.474,.465,10.9,12.6,17.8,24.4,.231,.094,101.7,96.2,2021-03-31
0,Milwaukee,Milwaukee,112,LA Lakers,97,102.0,102.0,.620,.460,19.5,18.5,19.4,23.9,.177,.195,109.8,95.1,2021-03-31
0,Utah,Utah,111,Memphis,107,98.9,98.9,.517,.494,12.3,9.9,23.9,23.9,.213,.200,112.2,108.2,2021-03-31
0,New York,Minnesota,102,New York,101,95.8,95.8,.543,.494,15.2,11.2,18.4,20.9,.146,.184,105.5,106.5,2021-03-31
0,Toronto,Oklahoma City,113,Toronto,103,96.0,96.0,.478,.535,6.6,15.5,13.5,40.4,.189,.244,107.3,117.7,2021-03-31
0,Chicago,Phoenix,121,Chicago,116,94.2,94.2,.490,.636,7.7,8.9,39.1,11.1,.192,.222,123.1,128.5,2021-03-31
0,Sacramento,San Antonio,120,Sacramento,106,99.5,99.5,.484,.522,10.7,8.5,21.6,30.4,.185,.261,106.5,120.6,2021-03-31
0,Charlotte,Brooklyn,111,Charlotte,89,92.7,92.7,.424,.593,10.4,13.9,20.4,28.9,.186,.033,96.0,119.7,2021-04-01
0,Philadelphia,Philadelphia,114,Cleveland,94,100.0,100.0,.511,.488,8.0,16.8,25.0,8.5,.204,.200,114.0,94.0,2021-04-01
0,Washington,Detroit,120,Washington,91,103.2,103.2,.500,.543,13.0,11.1,9.5,21.7,.071,.191,88.2,116.3,2021-04-01
0,Denver,Denver,101,LA Clippers,94,88.6,88.6,.562,.471,13.0,9.8,17.9,29.5,.123,.165,114.0,106.1,2021-04-01
0,Golden State,Miami,116,Golden State,109,98.8,98.8,.530,.555,17.7,10.4,27.3,12.8,.268,.305,110.3,117.4,2021-04-01
0,Orlando,Orlando,115,New Orleans,110,100.4,100.4,.448,.505,7.9,19.1,21.8,25.0,.189,.172,103.8,99.3,2021-04-01
0,Atlanta,Atlanta,134,San Antonio,129,92.6,92.6,.565,.505,9.7,4.7,22.2,19.0,.210,.164,119.8,115.3,2021-04-01
0,Houston,Boston,118,Houston,102,95.7,95.7,.500,.619,11.0,12.2,20.4,26.8,.186,.102,106.6,123.3,2021-04-02
0,Charlotte,Charlotte,114,Indiana,97,101.9,101.9,.495,.524,8.5,18.1,22.0,21.4,.211,.134,111.8,95.2,2021-04-02
0,Minnesota,Memphis,120,Minnesota,108,99.0,99.0,.518,.542,10.4,8.6,11.4,29.2,.235,.179,109.1,121.2,2021-04-02
0,Atlanta,Atlanta,126,New Orleans,103,104.6,104.6,.638,.477,13.5,13.3,17.1,12.2,.172,.216,120.5,98.5,2021-04-02
0,Dallas,Dallas,99,New York,86,95.1,95.1,.534,.427,9.8,10.5,10.5,17.3,.057,.112,104.1,90.5,2021-04-02
0,Oklahoma City,Phoenix,140,Oklahoma City,103,100.9,100.9,.478,.683,13.9,9.2,23.9,18.2,.202,.189,102.1,138.8,2021-04-02
0,Milwaukee,Milwaukee,127,Portland,109,106.8,106.8,.611,.470,13.2,10.7,11.1,22.0,.189,.162,118.9,102.0,2021-04-02
0,LA Lakers,LA Lakers,115,Sacramento,94,100.0,100.0,.566,.482,14.6,13.2,28.9,12.5,.132,.141,115.0,94.0,2021-04-02
0,Golden State,Toronto,130,Golden State,77,99.3,99.3,.399,.619,19.5,10.8,14.0,24.4,.177,.239,77.6,130.9,2021-04-02
0,Chicago,Utah,113,Chicago,106,93.5,93.5,.522,.551,5.9,9.9,15.9,15.0,.146,.329,113.4,120.8,2021-04-02
0,New York,New York,125,Detroit,81,89.9,89.9,.665,.409,7.2,13.4,18.4,24.5,.253,.171,139.0,90.1,2021-04-03
0,Cleveland,Miami,115,Cleveland,101,94.1,94.1,.541,.628,15.0,11.0,13.2,11.8,.284,.146,107.4,122.3,2021-04-03
0,Minnesota,Philadelphia,122,Minnesota,113,96.6,96.6,.526,.580,8.8,11.0,15.0,21.1,.397,.346,116.9,126.2,2021-04-03
0,Oklahoma City,Portland,133,Oklahoma City,85,102.3,102.3,.400,.587,18.7,7.6,22.6,30.6,.200,.106,83.1,130.1,2021-04-03
0,Milwaukee,Milwaukee,129,Sacramento,128,101.4,101.4,.597,.581,11.3,10.3,30.0,25.5,.194,.131,127.3,126.3,2021-04-03
0,Indiana,Indiana,139,San Antonio,133,97.0,97.0,.617,.535,11.0,13.1,28.2,35.3,.245,.273,129.7,124.1,2021-04-03
0,Orlando,Utah,137,Orlando,91,99.4,99.4,.379,.696,9.0,10.2,17.3,18.9,.287,.098,91.6,137.9,2021-04-03
0,Dallas,Dallas,109,Washington,87,93.2,93.2,.500,.436,6.5,13.1,28.6,20.0,.211,.140,117.0,93.3,2021-04-03
0,Golden State,Atlanta,117,Golden State,111,104.9,104.9,.522,.506,13.6,13.0,18.8,21.7,.163,.432,105.8,111.5,2021-04-04
0,Charlotte,Boston,116,Charlotte,86,90.6,90.6,.463,.569,16.1,5.7,23.1,29.8,.150,.096,94.9,128.0,2021-04-04
0,Brooklyn,Chicago,115,Brooklyn,107,94.2,94.2,.543,.603,4.9,9.0,10.5,16.2,.065,.269,113.6,122.1,2021-04-04
0,Orlando,Denver,119,Orlando,109,94.8,94.8,.545,.540,10.2,12.1,22.2,42.2,.135,.273,114.9,125.5,2021-04-04
0,New Orleans,New Orleans,122,Houston,115,105.4,105.4,.549,.551,12.4,14.6,29.1,18.8,.242,.191,115.8,109.2,2021-04-04
0,LA Lakers,LA Clippers,104,LA Lakers,86,95.8,95.8,.444,.558,16.9,17.4,15.9,31.0,.188,.093,89.8,108.6,2021-04-04
0,Memphis,Memphis,116,Philadelphia,100,95.0,95.0,.584,.461,11.2,9.0,22.7,29.1,.135,.202,122.1,105.2,2021-04-04
0,New York,Brooklyn,114,New York,112,100.2,100.2,.547,.511,11.1,8.8,12.8,23.4,.209,.217,111.8,113.8,2021-04-05
0,Utah,Dallas,111,Utah,103,90.0,90.0,.489,.577,7.6,8.7,29.2,22.7,.193,.066,114.5,123.4,2021-04-05
0,Phoenix,Phoenix,133,Houston,130,103.7,103.7,.616,.652,9.9,16.1,15.4,13.9,.314,.342,128.3,125.4,2021-04-05
0,Sacramento,Minnesota,116,Sacramento,106,100.2,100.2,.494,.484,12.4,11.7,21.7,31.9,.216,.308,105.8,115.8,2021-04-05
0,Detroit,Detroit,132,Oklahoma City,108,104.9,104.9,.584,.448,11.7,12.2,31.0,26.0,.221,.216,125.8,103.0,2021-04-05
0,Cleveland,Cleveland,125,San Antonio,101,95.9,95.9,.593,.452,5.8,9.3,18.9,16.7,.267,.313,130.4,105.4,2021-04-05
0,Washington,Toronto,103,Washington,101,102.3,102.3,.457,.505,13.6,11.6,27.8,13.3,.160,.085,98.8,100.7,2021-04-05
0,New Orleans,Atlanta,123,New Orleans,107,96.9,96.9,.473,.614,11.9,10.1,33.3,23.3,.231,.170,110.4,126.9,2021-04-06
0,Philadelphia,Philadelphia,106,Boston,96,92.6,92.6,.527,.571,12.6,20.4,23.7,9.4,.397,.229,114.5,103.7,2021-04-06
0,Detroit,Denver,134,Detroit,119,93.8,93.8,.636,.670,12.6,9.3,18.4,36.1,.198,.085,126.8,142.8,2021-04-06
0,Milwaukee,Golden State,122,Milwaukee,121,100.6,100.6,.593,.557,12.8,9.6,16.7,26.1,.221,.156,120.3,121.3,2021-04-06
0,Chicago,Chicago,113,Indiana,97,101.6,101.6,.543,.483,16.6,12.8,34.1,12.2,.117,.136,111.2,95.5,2021-04-06
0,Portland,LA Clippers,133,Portland,116,98.9,98.9,.462,.607,6.1,6.4,25.9,19.0,.337,.281,117.3,134.5,2021-04-06
0,Memphis,Memphis,124,Miami,112,94.6,94.6,.649,.616,12.3,11.8,24.3,17.5,.179,.134,131.1,118.4,2021-04-06
0,LA Lakers,LA Lakers,110,Toronto,101,97.4,97.4,.608,.423,19.1,10.3,28.9,28.3,.177,.264,113.0,103.7,2021-04-06
0,Memphis,Memphis,131,Atlanta,113,100.9,100.9,.635,.495,12.5,6.1,26.2,20.4,.202,.129,129.9,112.0,2021-04-07
